id,period,amount,game,status,time
5172,2022070112234,4,wingo,1,1665172500828
5173,2022070110448,6,wingo5,1,1665172500831
5174,2022070112235,0,wingo,1,1665172560905
5175,2022070112236,7,wingo,1,1665172620982
5176,2022070110745,3,wingo3,1,1665172620985
5177,2022070112237,0,wingo,1,1665172680059
5178,2022070112238,6,wingo,1,1665172740139
5179,2022070110449,6,wingo5,1,1665172800220
5180,2022070110225,3,wingo10,1,1665172800222
5181,2022070110746,1,wingo3,1,1665172800218
5182,2022070112239,2,wingo,1,1665172800224
5183,2022070112240,1,wingo,1,1665172860288
5184,2022070112241,8,wingo,1,1665172920373
5185,2022070112242,3,wingo,1,1665172980454
5186,2022070110747,2,wingo3,1,1665172980458
5187,2022070112243,3,wingo,1,1665173040533
5188,2022070112244,3,wingo,1,1665173100618
5189,2022070110450,6,wingo5,1,1665173100621
5190,2022070112245,2,wingo,1,1665173160698
5191,2022070110748,1,wingo3,1,1665173160701
5192,2022070112246,5,wingo,1,1665173220768
5193,2022070112247,4,wingo,1,1665173280845
5194,2022070110749,7,wingo3,1,1665173340929
5195,2022070112248,5,wingo,1,1665173340927
5196,2022070110226,7,wingo10,1,1665173400010
5197,2022070112249,0,wingo,1,1665173400014
5198,2022070110451,8,wingo5,1,1665173400015
5199,2022070112250,3,wingo,1,1665173460081
5200,2022070112251,3,wingo,1,1665173520159
5201,2022070110750,8,wingo3,1,1665173520161
5202,2022070112252,7,wingo,1,1665173580235
5203,2022070112253,7,wingo,1,1665173640314
5204,2022070110751,4,wingo3,1,1665173700390
5205,2022070110452,5,wingo5,1,1665173700386
5206,2022070112254,6,wingo,1,1665173700388
5207,2022070112255,1,wingo,1,1665173760457
5208,2022070112256,9,wingo,1,1665173820530
5209,2022070112257,4,wingo,1,1665173880607
5210,2022070110752,0,wingo3,1,1665173880608
5211,2022070112258,9,wingo,1,1665173940690
5212,2022070110227,8,wingo10,1,1665174000771
5213,2022070110453,2,wingo5,1,1665174000774
5214,2022070112259,4,wingo,1,1665174000773
5215,2022070112260,2,wingo,1,1665174060844
5216,2022070110753,4,wingo3,1,1665174060847
5217,2022070112261,9,wingo,1,1665174120916
5218,2022070112262,7,wingo,1,1665174180994
5219,2022070112263,3,wingo,1,1665174240070
5220,2022070110754,5,wingo3,1,1665174240073
5221,2022070112264,9,wingo,1,1665174300147
5222,2022070110454,7,wingo5,1,1665174300150
5223,2022070112265,9,wingo,1,1665174360236
5224,2022070112266,8,wingo,1,1665174420312
5225,2022070110755,8,wingo3,1,1665174420314
5226,2022070112267,1,wingo,1,1665174480382
5227,2022070112268,4,wingo,1,1665174540462
5228,2022070110756,6,wingo3,1,1665174600547
5229,2022070110455,9,wingo5,1,1665174600549
5230,2022070112269,7,wingo,1,1665174600552
5231,2022070110228,5,wingo10,1,1665174600551
5232,2022070112270,0,wingo,1,1665174660622
5233,2022070112271,6,wingo,1,1665174720697
5234,2022070112272,2,wingo,1,1665174780772
5235,2022070110757,1,wingo3,1,1665174780774
5236,2022070112273,1,wingo,1,1665174840852
5237,2022070112274,7,wingo,1,1665174900930
5238,2022070110456,4,wingo5,1,1665174900933
5239,2022070112275,5,wingo,1,1665174960007
5240,2022070110758,4,wingo3,1,1665174960010
5241,2022070112276,7,wingo,1,1665175020089
5242,2022070112277,6,wingo,1,1665175080166
5243,2022070110759,5,wingo3,1,1665175140250
5244,2022070112278,5,wingo,1,1665175140247
5245,2022070112279,4,wingo,1,1665175200338
5246,2022070110229,1,wingo10,1,1665175200334
5247,2022070110457,9,wingo5,1,1665175200342
5248,2022070112280,7,wingo,1,1665175260408
5249,2022070112281,7,wingo,1,1665175320480
5250,2022070110760,6,wingo3,1,1665175320483
5251,2022070112282,6,wingo,1,1665175380557
5252,2022070112283,4,wingo,1,1665175440630
5253,2022070110458,8,wingo5,1,1665175500718
5254,2022070112284,6,wingo,1,1665175500724
5255,2022070110761,1,wingo3,1,1665175500726
5256,2022070112285,3,wingo,1,1665175560794
5257,2022070112286,5,wingo,1,1665175620867
5258,2022070112287,3,wingo,1,1665175680946
5259,2022070110762,9,wingo3,1,1665175680949
5260,2022070112288,9,wingo,1,1665175740020
5261,2022070110459,7,wingo5,1,1665175800108
5262,2022070110230,7,wingo10,1,1665175800102
5263,2022070112289,2,wingo,1,1665175800105
5264,2022070112290,3,wingo,1,1665175860179
5265,2022070110763,7,wingo3,1,1665175860183
5266,2022070112291,8,wingo,1,1665175920254
5267,2022070112292,4,wingo,1,1665175980333
5268,2022070110764,2,wingo3,1,1665176040417
5269,2022070112293,6,wingo,1,1665176040417
5270,2022070112294,2,wingo,1,1665176100483
5271,2022070110460,9,wingo5,1,1665176100486
5272,2022070112295,6,wingo,1,1665176160558
5273,2022070112296,8,wingo,1,1665176220632
5274,2022070110765,9,wingo3,1,1665176220634
5275,2022070112297,8,wingo,1,1665176280708
5276,2022070112298,8,wingo,1,1665176340787
5277,2022070110766,6,wingo3,1,1665176400858
5278,2022070112299,8,wingo,1,1665176400862
5279,2022070110231,5,wingo10,1,1665176400861
5280,2022070110461,4,wingo5,1,1665176400860
5281,2022070112300,3,wingo,1,1665176460929
5282,2022070112301,1,wingo,1,1665176520008
5283,2022070112302,6,wingo,1,1665176580085
5284,2022070110767,4,wingo3,1,1665176580088
5285,2022070112303,4,wingo,1,1665176640159
5286,2022070112304,3,wingo,1,1665176700244
5287,2022070110462,9,wingo5,1,1665176700246
5288,2022070112305,4,wingo,1,1665176760320
5289,2022070110768,5,wingo3,1,1665176760321
5290,2022070112306,5,wingo,1,1665176820391
5291,2022070112307,9,wingo,1,1665176880468
5292,2022070112308,3,wingo,1,1665176940542
5293,2022070110769,9,wingo3,1,1665176940542
5294,2022070110232,9,wingo10,1,1665177000622
5295,2022070112309,3,wingo,1,1665177000626
5296,2022070110463,2,wingo5,1,1665177000629
5297,2022070112310,9,wingo,1,1665177060695
5298,2022070112311,6,wingo,1,1665177120772
5299,2022070110770,2,wingo3,1,1665177120776
5300,2022070112312,8,wingo,1,1665177180848
5301,2022070112313,5,wingo,1,1665177240927
5302,2022070110771,1,wingo3,1,1665177300011
5303,2022070110464,6,wingo5,1,1665177300003
5304,2022070112314,1,wingo,1,1665177300007
5305,2022070112315,8,wingo,1,1665177360076
5306,2022070112316,3,wingo,1,1665177420161
5307,2022070110772,6,wingo3,1,1665177480245
5308,2022070112317,9,wingo,1,1665177480243
5309,2022070112318,3,wingo,1,1665177540331
5310,2022070110233,4,wingo10,1,1665177600418
5311,2022070110465,2,wingo5,1,1665177600420
5312,2022070112319,5,wingo,1,1665177600420
5313,2022070112320,5,wingo,1,1665177660497
5314,2022070110773,5,wingo3,1,1665177660498
5315,2022070112321,6,wingo,1,1665177720574
5316,2022070112322,5,wingo,1,1665177780652
5317,2022070110774,7,wingo3,1,1665177840779
5318,2022070112323,7,wingo,1,1665177840780
5319,2022070112324,7,wingo,1,1665177900820
5320,2022070110466,8,wingo5,1,1665177900820
5321,2022070112325,2,wingo,1,1665177960895
5322,2022070112326,4,wingo,1,1665178020969
5323,2022070110775,0,wingo3,1,1665178020972
5324,2022070112327,4,wingo,1,1665178080058
5325,2022070112328,0,wingo,1,1665178140135
5326,2022070110467,2,wingo5,1,1665178200232
5327,2022070110776,6,wingo3,1,1665178200226
5328,2022070112329,7,wingo,1,1665178200238
5329,2022070110234,9,wingo10,1,1665178200234
5330,2022070112330,1,wingo,1,1665178260288
5331,2022070112331,2,wingo,1,1665178320376
5332,2022070112332,5,wingo,1,1665178380459
5333,2022070110777,5,wingo3,1,1665178380465
5334,2022070112333,5,wingo,1,1665178440528
5335,2022070112334,1,wingo,1,1665178500605
5336,2022070110468,1,wingo5,1,1665178500608
5337,2022070110778,4,wingo3,1,1665178560686
5338,2022070112335,9,wingo,1,1665178560683
5339,2022070112336,1,wingo,1,1665178620757
5340,2022070112337,2,wingo,1,1665178680833
5341,2022070112338,6,wingo,1,1665178740911
5342,2022070110779,8,wingo3,1,1665178740915
5343,2022070110469,4,wingo5,1,1665178800990
5344,2022070112339,4,wingo,1,1665178800989
5345,2022070110235,2,wingo10,1,1665178800993
5346,2022070112340,2,wingo,1,1665178860067
5347,2022070112341,1,wingo,1,1665178920146
5348,2022070110780,7,wingo3,1,1665178920149
5349,2022070112342,0,wingo,1,1665178980225
5350,2022070112343,8,wingo,1,1665179040301
5351,2022070110470,3,wingo5,1,1665179100375
5352,2022070112344,1,wingo,1,1665179100379
5353,2022070110781,0,wingo3,1,1665179100384
5354,2022070112345,4,wingo,1,1665179160452
5355,2022070112346,3,wingo,1,1665179220531
5356,2022070112347,8,wingo,1,1665179280607
5357,2022070110782,6,wingo3,1,1665179280611
5358,2022070112348,8,wingo,1,1665179340683
5359,2022070110471,1,wingo5,1,1665179400769
5360,2022070110236,1,wingo10,1,1665179400763
5361,2022070112349,2,wingo,1,1665179400766
5362,2022070110783,7,wingo3,1,1665179460842
5363,2022070112350,2,wingo,1,1665179460840
5364,2022070112351,8,wingo,1,1665179520917
5365,2022070112352,6,wingo,1,1665179581002
5366,2022070112353,1,wingo,1,1665179640080
5367,2022070110784,5,wingo3,1,1665179640083
5368,2022070112354,6,wingo,1,1665179700161
5369,2022070110472,9,wingo5,1,1665179700166
5370,2022070112355,2,wingo,1,1665179760234
5371,2022070112356,2,wingo,1,1665179820311
5372,2022070110785,6,wingo3,1,1665179820314
5373,2022070112357,7,wingo,1,1665179880391
5374,2022070112358,3,wingo,1,1665179940469
5375,2022070110473,3,wingo5,1,1665180000553
5376,2022070110237,1,wingo10,1,1665180000557
5377,2022070112359,0,wingo,1,1665180000560
5378,2022070110786,4,wingo3,1,1665180000550
5379,2022070112360,6,wingo,1,1665180060623
5380,2022070112361,6,wingo,1,1665180120701
5381,2022070112362,6,wingo,1,1665180180779
5382,2022070110787,6,wingo3,1,1665180180783
5383,2022070112363,7,wingo,1,1665180240855
5384,2022070110474,8,wingo5,1,1665180300932
5385,2022070112364,4,wingo,1,1665180300932
5386,2022070112365,0,wingo,1,1665180360011
5387,2022070110788,1,wingo3,1,1665180360014
5388,2022070112366,2,wingo,1,1665180420087
5389,2022070112367,6,wingo,1,1665180480168
5390,2022070112368,0,wingo,1,1665180540250
5391,2022070110789,5,wingo3,1,1665180540254
5392,2022070110238,8,wingo10,1,1665180600332
5393,2022070112369,5,wingo,1,1665180600337
5394,2022070110475,3,wingo5,1,1665180600340
5395,2022070112370,2,wingo,1,1665180660409
5396,2022070112371,1,wingo,1,1665180720487
5397,2022070110790,8,wingo3,1,1665180720491
5398,2022070112372,6,wingo,1,1665180780562
5399,2022070112373,6,wingo,1,1665180840638
5400,2022070110476,1,wingo5,1,1665180900717
5401,2022070112374,6,wingo,1,1665180900722
5402,2022070110791,5,wingo3,1,1665180900724
5403,2022070112375,7,wingo,1,1665180960791
5404,2022070112376,6,wingo,1,1665181020863
5405,2022070112377,1,wingo,1,1665181080939
5406,2022070110792,4,wingo3,1,1665181080942
5407,2022070112378,3,wingo,1,1665181140011
5408,2022070110239,9,wingo10,1,1665181200091
5409,2022070112379,8,wingo,1,1665181200095
5410,2022070110477,8,wingo5,1,1665181200096
5411,2022070112380,5,wingo,1,1665181260164
5412,2022070110793,1,wingo3,1,1665181260168
5413,2022070112381,8,wingo,1,1665181320247
5414,2022070112382,0,wingo,1,1665181380328
5415,2022070112383,6,wingo,1,1665181440401
5416,2022070110794,9,wingo3,1,1665181440404
5417,2022070112384,5,wingo,1,1665181500479
5418,2022070110478,6,wingo5,1,1665181500482
5419,2022070112385,2,wingo,1,1665181560549
5420,2022070112386,3,wingo,1,1665181620626
5421,2022070110795,0,wingo3,1,1665181620630
5422,2022070112387,4,wingo,1,1665181680700
5423,2022070112388,3,wingo,1,1665181740775
5424,2022070110240,0,wingo10,1,1665181800859
5425,2022070112389,0,wingo,1,1665181800856
5426,2022070110479,3,wingo5,1,1665181800864
5427,2022070110796,7,wingo3,1,1665181800865
5428,2022070112390,0,wingo,1,1665181860934
5429,2022070112391,9,wingo,1,1665181920007
5430,2022070112392,7,wingo,1,1665181980089
5431,2022070110797,9,wingo3,1,1665181980093
5432,2022070112393,0,wingo,1,1665182040163
5433,2022070112394,7,wingo,1,1665182100239
5434,2022070110480,9,wingo5,1,1665182100242
5435,2022070112395,4,wingo,1,1665182160317
5436,2022070110798,6,wingo3,1,1665182160321
5437,2022070112396,3,wingo,1,1665182220390
5438,2022070112397,7,wingo,1,1665182280465
5439,2022070112398,8,wingo,1,1665182340546
5440,2022070110799,7,wingo3,1,1665182340548
5441,2022070110241,8,wingo10,1,1665182400625
5442,2022070110481,0,wingo5,1,1665182400631
5443,2022070112399,9,wingo,1,1665182400628
5444,2022070112400,8,wingo,1,1665182460703
5445,2022070112401,9,wingo,1,1665182520777
5446,2022070110800,6,wingo3,1,1665182520781
5447,2022070112402,1,wingo,1,1665182580860
5448,2022070112403,1,wingo,1,1665182640935
5449,2022070110482,4,wingo5,1,1665182700012
5450,2022070112404,3,wingo,1,1665182700016
5451,2022070110801,9,wingo3,1,1665182700020
5452,2022070112405,1,wingo,1,1665182760084
5453,2022070112406,5,wingo,1,1665182820156
5454,2022070112407,9,wingo,1,1665182880237
5455,2022070110802,2,wingo3,1,1665182880239
5456,2022070112408,6,wingo,1,1665182940314
5457,2022070112409,6,wingo,1,1665183000396
5458,2022070110242,8,wingo10,1,1665183000392
5459,2022070110483,3,wingo5,1,1665183000401
5460,2022070112410,5,wingo,1,1665183060474
5461,2022070110803,9,wingo3,1,1665183060477
5462,2022070112411,9,wingo,1,1665183120547
5463,2022070112412,5,wingo,1,1665183180623
5464,2022070112413,0,wingo,1,1665183240702
5465,2022070110804,4,wingo3,1,1665183240706
5466,2022070110484,1,wingo5,1,1665183300778
5467,2022070112414,7,wingo,1,1665183300778
5468,2022070112415,8,wingo,1,1665183360848
5469,2022070112416,3,wingo,1,1665183420930
5470,2022070110805,5,wingo3,1,1665183420933
5471,2022070112417,0,wingo,1,1665183480002
5472,2022070112418,0,wingo,1,1665183540079
5473,2022070110485,2,wingo5,1,1665183600159
5474,2022070112419,5,wingo,1,1665183600165
5475,2022070110806,3,wingo3,1,1665183600154
5476,2022070110243,5,wingo10,1,1665183600162
5477,2022070112420,0,wingo,1,1665183660232
5478,2022070112421,0,wingo,1,1665183720309
5479,2022070112422,2,wingo,1,1665183780388
5480,2022070110807,8,wingo3,1,1665183780391
5481,2022070112423,5,wingo,1,1665183840463
5482,2022070112424,7,wingo,1,1665183900538
5483,2022070110486,0,wingo5,1,1665183900540
5484,2022070112425,7,wingo,1,1665183960617
5485,2022070110808,2,wingo3,1,1665183960621
5486,2022070112426,6,wingo,1,1665184020694
5487,2022070112427,2,wingo,1,1665184080773
5488,2022070112428,4,wingo,1,1665184140844
5489,2022070110809,8,wingo3,1,1665184140847
5490,2022070110487,4,wingo5,1,1665184200920
5491,2022070112429,2,wingo,1,1665184200920
5492,2022070110244,1,wingo10,1,1665184200922
5493,2022070112430,9,wingo,1,1665184260997
5494,2022070112431,7,wingo,1,1665184320073
5495,2022070110810,5,wingo3,1,1665184320076
5496,2022070112432,3,wingo,1,1665184380154
5497,2022070112433,5,wingo,1,1665184440233
5498,2022070110488,0,wingo5,1,1665184500309
5499,2022070112434,2,wingo,1,1665184500312
5500,2022070110811,0,wingo3,1,1665184500314
5501,2022070112435,4,wingo,1,1665184560384
5502,2022070112436,1,wingo,1,1665184620460
5503,2022070112437,7,wingo,1,1665184680539
5504,2022070110812,2,wingo3,1,1665184680542
5505,2022070112438,8,wingo,1,1665184740613
5506,2022070110245,6,wingo10,1,1665184800687
5507,2022070110489,9,wingo5,1,1665184800690
5508,2022070112439,7,wingo,1,1665184800690
5509,2022070112440,4,wingo,1,1665184860765
5510,2022070110813,3,wingo3,1,1665184860766
5511,2022070112441,8,wingo,1,1665184920853
5512,2022070112442,3,wingo,1,1665184980930
5513,2022070112443,5,wingo,1,1665185040008
5514,2022070110814,9,wingo3,1,1665185040012
5515,2022070112444,3,wingo,1,1665185100088
5516,2022070110490,3,wingo5,1,1665185100091
5517,2022070112445,8,wingo,1,1665185160180
5518,2022070112446,3,wingo,1,1665185220259
5519,2022070110815,1,wingo3,1,1665185220261
5520,2022070112447,0,wingo,1,1665185280345
5521,2022070112448,0,wingo,1,1665185340421
5522,2022070110491,0,wingo5,1,1665185400503
5523,2022070110246,3,wingo10,1,1665185400506
5524,2022070110816,2,wingo3,1,1665185400500
5525,2022070112449,3,wingo,1,1665185400508
5526,2022070112450,0,wingo,1,1665185460571
5527,2022070112451,5,wingo,1,1665185520649
5528,2022070112452,4,wingo,1,1665185580729
5529,2022070110817,3,wingo3,1,1665185580732
5530,2022070112453,8,wingo,1,1665185640806
5531,2022070112454,7,wingo,1,1665185700885
5532,2022070110492,4,wingo5,1,1665185700885
5533,2022070112455,1,wingo,1,1665185760956
5534,2022070110818,8,wingo3,1,1665185760959
5535,2022070112456,3,wingo,1,1665185820034
5536,2022070112457,4,wingo,1,1665185880110
5537,2022070112458,9,wingo,1,1665185940189
5538,2022070110819,0,wingo3,1,1665185940191
5539,2022070110247,0,wingo10,1,1665186000270
5540,2022070110493,6,wingo5,1,1665186000283
5541,2022070112459,1,wingo,1,1665186000279
5542,2022070112460,1,wingo,1,1665186060345
5543,2022070112461,0,wingo,1,1665186120420
5544,2022070110820,6,wingo3,1,1665186120421
5545,2022070112462,1,wingo,1,1665186180501
5546,2022070112463,0,wingo,1,1665186240580
5547,2022070110494,1,wingo5,1,1665186300653
5548,2022070112464,1,wingo,1,1665186300655
5549,2022070110821,1,wingo3,1,1665186300658
5550,2022070112465,5,wingo,1,1665186360730
5551,2022070112466,4,wingo,1,1665186420805
5552,2022070112467,0,wingo,1,1665186480884
5553,2022070110822,0,wingo3,1,1665186480885
5554,2022070112468,8,wingo,1,1665186540959
5555,2022070110248,8,wingo10,1,1665186600035
5556,2022070110495,0,wingo5,1,1665186600040
5557,2022070112469,1,wingo,1,1665186600039
5558,2022070112470,2,wingo,1,1665186660115
5559,2022070110823,7,wingo3,1,1665186660118
5560,2022070112471,4,wingo,1,1665186720190
5561,2022070112472,6,wingo,1,1665186780267
5562,2022070112473,7,wingo,1,1665186840352
5563,2022070110824,4,wingo3,1,1665186840355
5564,2022070112474,0,wingo,1,1665186900429
5565,2022070110496,1,wingo5,1,1665186900433
5566,2022070112475,3,wingo,1,1665186960504
5567,2022070112476,1,wingo,1,1665187020581
5568,2022070110825,8,wingo3,1,1665187020583
5569,2022070112477,7,wingo,1,1665187080657
5570,2022070112478,3,wingo,1,1665187140739
5571,2022070110497,2,wingo5,1,1665187200823
5572,2022070112479,4,wingo,1,1665187200830
5573,2022070110249,8,wingo10,1,1665187200826
5574,2022070110826,8,wingo3,1,1665187200818
5575,2022070112480,3,wingo,1,1665187260902
5576,2022070112481,3,wingo,1,1665187320975
5577,2022070110827,4,wingo3,1,1665187380057
5578,2022070112482,6,wingo,1,1665187380054
5579,2022070112483,2,wingo,1,1665187440129
5580,2022070112484,3,wingo,1,1665187500209
5581,2022070110498,6,wingo5,1,1665187500213
5582,2022070112485,3,wingo,1,1665187560290
5583,2022070110828,8,wingo3,1,1665187560294
5584,2022070112486,6,wingo,1,1665187620375
5585,2022070112487,8,wingo,1,1665187680449
5586,2022070112488,5,wingo,1,1665187740528
5587,2022070110829,3,wingo3,1,1665187740531
5588,2022070110250,1,wingo10,1,1665187800609
5589,2022070110499,3,wingo5,1,1665187800613
5590,2022070112489,8,wingo,1,1665187800612
5591,2022070112490,2,wingo,1,1665187860683
5592,2022070112491,7,wingo,1,1665187920761
5593,2022070110830,0,wingo3,1,1665187920764
5594,2022070112492,9,wingo,1,1665187980832
5595,2022070112493,6,wingo,1,1665188040918
5596,2022070110500,3,wingo5,1,1665188100999
5597,2022070110831,4,wingo3,1,1665188101000
5598,2022070112494,4,wingo,1,1665188101001
5599,2022070112495,6,wingo,1,1665188160071
5600,2022070112496,4,wingo,1,1665188220147
5601,2022070112497,9,wingo,1,1665188280227
5602,2022070110832,1,wingo3,1,1665188280231
5603,2022070112498,6,wingo,1,1665188340299
5604,2022070110251,9,wingo10,1,1665188400382
5605,2022070112499,0,wingo,1,1665188400387
5606,2022070110501,4,wingo5,1,1665188400390
5607,2022070112500,0,wingo,1,1665188460459
5608,2022070110833,1,wingo3,1,1665188460465
5609,2022070112501,7,wingo,1,1665188520533
